run_label,paper_model_label,condition,aegis_decision_ms
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,64.493
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,28.443
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.344
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.131
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.533
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.501
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.781
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.015
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.434
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.149
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.748
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,29.088
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.109
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.502
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.954
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.425
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.472
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,34.957
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.912
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.91
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.955
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,28.41
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.087
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.237
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.154
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,29.984
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.244
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,38.341
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.82
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.503
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.793
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.338
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.934
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.321
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.602
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,30.124
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,65.082
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.624
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.357
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.5
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,28.179
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,33.566
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.236
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.304
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.972
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.762
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.985
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.643
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.727
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.464
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.871
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.387
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,28.731
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.336
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.978
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.79
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.464
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.556
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.296
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.212
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.434
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.263
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,29.358
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.49
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.776
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.892
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.326
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.689
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.44
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.511
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.275
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.361
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.65
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,65.009
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.965
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.036
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.024
frontier_temp_0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.353
