run_label,paper_model_label,condition,aegis_decision_ms
stubbed,stub_model,aegis_governed_mesh_agent,33.861
stubbed,stub_model,aegis_governed_mesh_agent,27.301
stubbed,stub_model,aegis_governed_mesh_agent,25.075
stubbed,stub_model,aegis_governed_mesh_agent,26.89
stubbed,stub_model,aegis_governed_mesh_agent,25.047
stubbed,stub_model,aegis_governed_mesh_agent,24.773
stubbed,stub_model,aegis_governed_mesh_agent,26.594
stubbed,stub_model,aegis_governed_mesh_agent,27.243
stubbed,stub_model,aegis_governed_mesh_agent,25.063
stubbed,stub_model,aegis_governed_mesh_agent,22.738
stubbed,stub_model,aegis_governed_mesh_agent,22.66
stubbed,stub_model,aegis_governed_mesh_agent,22.839
stubbed,stub_model,aegis_governed_mesh_agent,23.255
stubbed,stub_model,aegis_governed_mesh_agent,27.392
stubbed,stub_model,aegis_governed_mesh_agent,23.323
stubbed,stub_model,aegis_governed_mesh_agent,27.349
stubbed,stub_model,aegis_governed_mesh_agent,21.883
stubbed,stub_model,aegis_governed_mesh_agent,23.287
stubbed,stub_model,aegis_governed_mesh_agent,23.101
stubbed,stub_model,aegis_governed_mesh_agent,23.796
stubbed,stub_model,aegis_governed_mesh_agent,22.793
stubbed,stub_model,aegis_governed_mesh_agent,23.932
stubbed,stub_model,aegis_governed_mesh_agent,24.181
stubbed,stub_model,aegis_governed_mesh_agent,23.51
stubbed,stub_model,aegis_governed_mesh_agent,22.998
stubbed,stub_model,aegis_governed_mesh_agent,27.291
stubbed,stub_model,aegis_governed_mesh_agent,24.132
stubbed,stub_model,aegis_governed_mesh_agent,24.879
stubbed,stub_model,aegis_governed_mesh_agent,23.395
stubbed,stub_model,aegis_governed_mesh_agent,25.122
stubbed,stub_model,aegis_governed_mesh_agent,21.766
stubbed,stub_model,aegis_governed_mesh_agent,23.477
stubbed,stub_model,aegis_governed_mesh_agent,23.391
stubbed,stub_model,aegis_governed_mesh_agent,23.393
stubbed,stub_model,aegis_governed_mesh_agent,21.104
stubbed,stub_model,aegis_governed_mesh_agent,23.283
stubbed,stub_model,aegis_governed_mesh_agent,23.445
stubbed,stub_model,aegis_governed_mesh_agent,22.005
stubbed,stub_model,aegis_governed_mesh_agent,22.233
stubbed,stub_model,aegis_governed_mesh_agent,24.12
stubbed,stub_model,aegis_governed_mesh_agent,25.734
stubbed,stub_model,aegis_governed_mesh_agent,22.122
