run_label,paper_model_label,condition,aegis_decision_ms
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,68.337
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,24.176
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,24.769
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,29.13
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,25.915
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,26.862
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,25.02
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,24.435
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,24.806
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,25.893
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,26.717
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,27.537
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,29.713
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,24.544
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,26.135
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,28.731
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,26.188
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,27.393
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,29.783
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,26.029
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,24.526
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,24.998
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,28.012
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,24.173
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,28.402
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,24.765
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,28.57
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,25.649
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,24.981
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,24.938
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,24.787
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,30.497
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,29.109
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,29.702
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,26.451
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,27.233
frontier_temp_0_one_run,frontier_model_a,aegis_governed_mesh_agent,22.532
