run_label,paper_model_label,condition,aegis_decision_ms
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,76.008
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.326
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.777
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.922
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.581
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.385
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,22.326
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,29.193
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,22.344
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.775
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.635
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,22.516
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.026
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,31.02
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,22.943
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,29.148
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.037
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.873
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,22.986
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,28.355
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,35.458
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.833
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.002
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.923
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.999
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.031
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.426
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,41.689
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.604
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.518
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,73.521
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.077
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,22.808
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.62
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,34.447
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,22.866
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,28.013
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,64.436
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,22.634
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,22.446
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.438
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,30.639
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,29.729
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,32.62
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,28.742
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.297
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.339
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.162
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.622
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.019
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.048
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,69.798
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,30.522
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,37.121
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,22.946
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,32.726
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,28.079
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.795
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,28.985
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,22.344
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.583
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.536
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.44
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,64.374
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.695
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,28.012
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,69.308
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.314
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,30.62
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.846
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.023
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,22.182
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.1
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,66.861
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.306
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.381
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.088
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,29.155
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,31.59
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.895
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,64.432
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.667
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.333
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.574
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.326
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,33.641
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.543
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.633
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.627
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,66.179
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.279
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.371
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,31.909
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.729
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.365
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,69.925
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.665
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.993
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.022
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,72.87
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.876
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,28.027
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.707
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.64
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.674
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,64.577
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,36.644
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.951
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,30.76
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,32.073
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.857
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,64.06
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,22.383
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.601
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.555
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.877
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,28.136
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.77
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.684
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.258
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.838
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.104
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.61
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.071
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.093
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,40.367
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.813
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.795
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.59
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.406
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,28.206
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,28.459
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,35.781
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.82
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.249
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,37.475
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.565
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,28.412
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.853
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,27.48
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,64
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,22.733
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.936
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.982
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,26.507
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,38.276
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.023
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,22.602
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,24.491
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,25.324
frontier_temp_1.0_10_run,frontier_model_a,aegis_governed_mesh_agent,23.446
